id;Agregado;ID;Descrição
CD;Censo Demográfico;3152;Domicílios particulares permanentes, por tipo do domicílio e número de moradores - Resultados Preliminares do Universo
CD;Censo Demográfico;3153;Domicílios particulares permanentes, por situação do domicílio e a existência de compartilhamento da responsabilidade pelo domicílio com a pessoa responsável - Resultados Preliminares do Universo
CD;Censo Demográfico;3154;Domicílios particulares permanentes, por existência de banheiro ou sanitário e tipo de esgotamento sanitário - Resultados Preliminares do Universo
CD;Censo Demográfico;3155;Domicílios particulares permanentes, por existência e número de banheiros de uso exclusivo do domicílio - Resultados Preliminares do Universo
CD;Censo Demográfico;3156;Domicílios particulares permanentes que tinham energia elétrica de companhia distribuidora, por existência de medidor do consumo de energia elétrica - Resultados Preliminares do Universo
CD;Censo Demográfico;3157;Domicílios particulares permanentes, por condição de ocupação do domicílio, da existência de energia elétrica, da forma de abastecimento de água e do destino do lixo - Resultados Preliminares do Universo
CD;Censo Demográfico;3168;Domicílios particulares permanentes, total e com rendimento domiciliar, e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes, total e com rendimento domiciliar, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário
CD;Censo Demográfico;3170;Pessoas de 10 anos ou mais de idade, com rendimento, Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal das pessoas de 10 anos ou mais de idade, com rendimento, por sexo, situação do domicílio e grupos de idade
CD;Censo Demográfico;3172;Emigrantes internacionais, por sexo, segundo as Grandes Regiões e Unidades da Federação das pessoas com quem residiram antes de emigrarem
CD;Censo Demográfico;3173;Emigrantes internacionais, por sexo, segundo os continentes e países estrangeiros de destino
CD;Censo Demográfico;3175;População residente, por cor ou raça, segundo a situação do domicílio, o sexo e a idade
CD;Censo Demográfico;3176;Pessoas de 5 anos ou mais de idade, por sexo e cor ou raça, segundo a condição de alfabetização e a idade
CD;Censo Demográfico;3177;Pessoas de 10 anos ou mais de idade, por cor ou raça, segundo a situação do domicílio, o sexo e as classes de rendimento nominal mensal
CD;Censo Demográfico;3179;Pessoas indígenas de 5 anos ou mais de idade, residentes em terras indígenas, por sexo e grupos de idade, segundo a condição de falar língua indígena no domicílio e o tronco, a família linguística, a língua indígena de classificação e a língua indígena de identificação
CD;Censo Demográfico;3180;População residente, por nacionalidade, sexo, situação do domicílio e grupos de idade
CD;Censo Demográfico;3181;Pessoas que residiam há menos de 10 anos ininterruptos na Unidade da Federação, por tempo ininterrupto de residência na Unidade da Federação, situação do domicílio, sexo e grupos de idade
CD;Censo Demográfico;3182;Pessoas que já residiram fora do município, por tempo ininterrupto de residência no município, sexo e grupos de idade
CD;Censo Demográfico;3190;Pessoas que residiam há menos de 10 anos ininterruptos na Unidade da Federação, por lugar de residência anterior
CD;Censo Demográfico;3191;Pessoas naturais da Unidade da Federação, que residiam há menos de 10 anos ininterruptos na Unidade da Federação, por sexo, grupos de idade e lugar de residência anterior
CD;Censo Demográfico;3192;Pessoas e brasileiros natos que residiam há menos de 10 anos ininterruptos na Unidade da Federação, por sexo e país de residência anterior
CD;Censo Demográfico;3193;Pessoas de 10 anos ou mais de idade, por estado civil, segundo o estado conjugal, a situação do domicílio, o sexo, a cor ou raça e os grupos de idade
CD;Censo Demográfico;3194;Pessoas indígenas, por sexo e o tronco linguístico, a família linguística e a etnia ou povo a que pertencem
CD;Censo Demográfico;3195;Pessoas indígenas de 5 anos ou mais de idade, por condição de falar língua indígena no domicílio, condição de falar português no domicílio e o tronco linguístico, a família linguística e a etnia ou povo a que pertencem
CD;Censo Demográfico;3206;Pessoas de 5 anos ou mais de idade que não residiam na Unidade da Federação em 31.07.2005, por lugar de residência em 31/07/2005
CD;Censo Demográfico;3207;Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005, por sexo, situação do domicílio e grupos de idade
CD;Censo Demográfico;3208;Pessoas residentes em terras indígenas, por condição de indígena, segundo as Terras Indígenas
CD;Censo Demográfico;3209;Pessoas de 5 anos ou mais de idade que não residiam no Brasil em 31/07/2005, por sexo, segundo o país de residência em 31/07/2005
CD;Censo Demográfico;3210;Pessoas que tinham menos de 10 anos ininterruptos de residência no município, segundo o tempo ininterrupto de residência no município
CD;Censo Demográfico;3211;Pessoas de 10 anos ou menos de idade, por existência e tipo de registro de nascimento, segundo a situação do domicílio e a idade
CD;Censo Demográfico;3212;Pessoas de 10 anos ou menos de idade, por existência e tipo de registro de nascimento, segundo a cor ou raça e a idade
CD;Censo Demográfico;3213;Pessoas de 5 anos ou mais de idade alfabetizadas e Taxa de alfabetização das pessoas de 5 anos ou mais de idade, por idade
CD;Censo Demográfico;3214;Pessoas de 5 anos ou mais de idade, residentes em domicílios particulares, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente, por classes de rendimento nominal mensal domiciliar per capita, segundo a condição de alfabetização e a idade
CD;Censo Demográfico;3215;Pessoas de 10 anos ou mais de idade, por alfabetização e sexo, segundo a situação do domicílio e a condição no domicílio
CD;Censo Demográfico;3216;Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, por situação do domicílio, segundo o tipo do domicílio, a condição de ocupação, a existência de banheiro ou sanitário e esgotamento sanitário e a existência e número de banheiros de uso exclusivo do domicílio
CD;Censo Demográfico;3217;Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, por situação do domicílio, segundo a forma de abastecimento de água, o destino do lixo e a existência de energia elétrica
CD;Censo Demográfico;3218;Domicílios particulares permanentes, por forma de abastecimento de água, segundo a existência de banheiro ou sanitário e esgotamento sanitário, o destino do lixo e a existência de energia elétrica
CD;Censo Demográfico;3219;Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário
CD;Censo Demográfico;3220;Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, a existência e número de banheiros de uso exclusivo do domicílio, a principal forma de abastecimento de água, o destino do lixo e a existência de energia elétrica
CD;Censo Demográfico;3221;Domicílios particulares permanentes, por existência de compartilhamento da responsabilidade pelo domicílio e o sexo da pessoa responsável pelo domicílio, segundo os grupos de idade, a cor ou raça, a condição de alfabetização e as classes de rendimento nominal mensal da pessoa responsável pelo domicílio
CD;Censo Demográfico;3222;Domicílios particulares permanentes, por existência de compartilhamento da responsabilidade pelo domicílios e a situação do domicílio, segundo o sexo da pessoa responsável pelo domicílio e as classes de rendimento nominal mensal domiciliar per capita
CD;Censo Demográfico;3223;Óbitos de pessoas que haviam residido com moradores dos domicílios particulares, ocorridos de agosto de 2009 a julho de 2010, por situação do domicílio, sexo e grupo de idade da pessoa falecida
CD;Censo Demográfico;3224;Óbitos de crianças menores de 1 ano de idade que haviam residido com moradores dos domicílios particulares, ocorridos de agosto de 2009 a julho de 2010, por situação do domicílio e sexo da pessoa falecida, e o mês e ano de ocorrência do falecimento
CD;Censo Demográfico;3261;Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar per capita
CD;Censo Demográfico;3263;Domicílios particulares permanentes, total e com rendimento domiciliar, e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes, total e com rendimento domiciliar, segundo a situação do domicílio, a existência e número de banheiros de uso exclusivo do domicílio e a a principal forma de abastecimento de água
CD;Censo Demográfico;3264;Domicílios particulares permanentes, Moradores em domicílios particulares permanentes, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente e Média de moradores em domicílios particulares permanentes, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente, por situação do domicílio e classes de rendimento nominal mensal domiciliar per capita
CD;Censo Demográfico;3268;Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar
CD;Censo Demográfico;3277;Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade
CD;Censo Demográfico;3278;Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente, por classes de rendimento nominal mensal domiciliar per capita, segundo a situação do domicílio, a cor ou raça e os grupos de idade
CD;Censo Demográfico;3279;Pessoas de 10 anos ou mais de idade, Valor do rendimento nominal médio mensal, e mediano mensal, das pessoas de 10 anos ou mais de idade, por sexo, segundo a situação do domicílio e as classes de rendimento nominal mensal
CD;Censo Demográfico;3280;Distribuição do rendimento nominal mensal das pessoas de 10 anos ou mais de idade, com rendimento, por cor ou raça e classes acumuladas de percentual em ordem crescente de rendimento
CD;Censo Demográfico;3281;Distribuição do rendimento nominal mensal das pessoas de 10 anos ou mais de idade, com rendimento, por cor ou raça e classes simples de percentual em ordem crescente de rendimento
CD;Censo Demográfico;3282;Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal das pessoas de 10 anos ou mais de idade, com rendimento por cor ou raça e classes simples de percentual em ordem crescente de rendimento
CD;Censo Demográfico;3283;Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal das pessoas de 10 anos ou mais de idade, com rendimento por cor ou raça e classes acumuladas de percentual em ordem crescente de rendimento
CD;Censo Demográfico;3284;Pessoas de 10 anos ou mais de idade, por sexo e as classes de rendimento nominal mensal, segundo a condição no domicílio e o compartilhamento da responsabilidade pelo domicílio
CD;Censo Demográfico;3324;Pessoas de 5 anos ou mais de idade, por situação do domicílio, condição de alfabetização e sexo, segundo a idade
CD;Censo Demográfico;3325;Domicílios particulares permanentes, total e com rendimento domiciliar, e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes, total e com rendimento domiciliar, segundo a situação do domicílio,o tipo de domicílio e a existência de energia elétrica
CD;Censo Demográfico;3326;População residente, por tipo de deficiência permanente
CD;Censo Demográfico;3327;Pessoas não naturais da unidade da federação, por tempo ininterrupto de residência na unidade da federação
CD;Censo Demográfico;3328;Pessoas de 10 anos ou mais de idade, por estado civil
CD;Censo Demográfico;3329;Pessoas de 10 anos ou mais de idade, que viviam em união conjugal, por natureza da união conjugal
CD;Censo Demográfico;3330;Mulheres de 10 anos ou mais de idade, total e que tiveram filhos, e filhos tidos pelas mulheres de 10 anos ou mais de idade, nascidos vivos, nascidos vivos no período de referência de 12 meses, nascidos mortos e os que estavam vivos na data de referência
CD;Censo Demográfico;3331;População residente, por frequência à escola ou creche e rede de ensino que frequentavam
CD;Censo Demográfico;3332;População residente, total e a que frequentava escola ou creche, por grupos de idade
CD;Censo Demográfico;3333;Pessoas que frequentavam escola ou creche, por curso que frequentavam
CD;Censo Demográfico;3334;Pessoas de 10 anos ou mais de idade, por nível de instrução
CD;Censo Demográfico;3335;Pessoas de 10 anos ou mais de idade, por idade e condição de atividade e de ocupação na semana de referência
CD;Censo Demográfico;3336;Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por classes de rendimento nominal mensal de todos os trabalhos
CD;Censo Demográfico;3341;Domicílios particulares permanentes, total e com rendimento domiciliar, e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes, total e com rendimento domiciliar, segundo a situação do domicílio, o tipo de domicílio e o destino do lixo
CD;Censo Demográfico;3345;Domicílios particulares permanentes, total e com rendimento domiciliar, Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal dos domicílios particulares permanentes, total e com rendimento domiciliar, por situação do domicílio e classes de rendimento nominal mensal domiciliar - Universo 2010
CD;Censo Demográfico;3357;Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas urbanas com ordenamento regular, por forma de abastecimento de água e existência e características do entorno
CD;Censo Demográfico;3358;Moradores em domicílios particulares permanentes, em áreas urbanas com ordenamento regular, por cor ou raça e existência e características do entorno
CD;Censo Demográfico;3359;Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas urbanas com ordenamento regular, por condição de ocupação do domicílio e existência e características do entorno
CD;Censo Demográfico;3360;Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas urbanas com ordenamento regular, por existência de banheiro ou sanitário e tipo de esgotamento sanitário e existência e características do entorno
CD;Censo Demográfico;3361;Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas urbanas com ordenamento regular, por destino do lixo e existência e características do entorno
CD;Censo Demográfico;3362;Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas com ordenamento urbano regular, por adequação da moradia e existência e características do entorno
CD;Censo Demográfico;3363;Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas com ordenamento urbano regular, por classes de rendimento nominal mensal domiciliar per capita e existência e características do entorno
CD;Censo Demográfico;3364;Domicílios particulares permanentes. em áreas com ordenamento urbano regular, por responsabilidade pelo domicílio e sexo e existência e características do entorno
CD;Censo Demográfico;3365;Moradores em domicílios particulares permanentes, em áreas com ordenamento urbano regular, por grupos de idade e existência e características do entorno
CD;Censo Demográfico;3379;Domicílios particulares ocupados e População residente em domicílios particulares ocupados, nos municípios com presença identificada de aglomerados subnormais, total e em aglomerados subnormais, e Número de aglomerados subnormais
CD;Censo Demográfico;3380;Domicílios particulares ocupados em aglomerados subnormais e Média de moradores em domicílios particulares ocupados em aglomerados subnormais
CD;Censo Demográfico;3381;População residente em domicílios particulares ocupados em aglomerados subnormais, por sexo
CD;Censo Demográfico;3382;Domicílios particulares permanentes em aglomerados subnormais, por forma de abastecimento de água
CD;Censo Demográfico;3383;Domicílios particulares permanentes em aglomerados subnormais, por tipo de esgotamento sanitário
CD;Censo Demográfico;3384;Domicílios particulares permanentes em aglomerados subnormais, por destino do lixo
CD;Censo Demográfico;3385;Domicílios particulares permanentes em aglomerados subnormais, por existência de energia elétrica
CD;Censo Demográfico;3387;Pessoas que frequentavam escola ou creche, por local da escola ou creche que frequentavam
CD;Censo Demográfico;3389;Pessoas ocupadas na semana de referência, por local de exercício do trabalho principal
CD;Censo Demográfico;3390;Domicílios particulares permamentes, por tipo de material das paredes externas
CD;Censo Demográfico;3391;Domicílios particulares permamentes, por existência de água canalizada e forma de abastecimento de água
CD;Censo Demográfico;3392;Domicílios particulares permamentes, por alguns bens duráveis existentes no domicílio
CD;Censo Demográfico;3393;Domicílios particulares permamentes, por existência de telefone
CD;Censo Demográfico;3394;Pessoas de 10 anos ou mais de idade por idade, ocupadas na semana de referência, por posição na ocupação e categoria do emprego no trabalho principal
CD;Censo Demográfico;3395;Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por grupos de horas habitualmente trabalhadas por semana no trabalho principal
CD;Censo Demográfico;3396;Domicílios particulares permamentes, por número de cômodos
CD;Censo Demográfico;3397;Domicílios particulares permamentes e Moradores em domicílios particulares permanentes, por número de dormitórios
CD;Censo Demográfico;3422;Pessoas ocupadas na semana de referência, que trabalhavam fora do domicílio e retornavam para seu domicílio diariamente, por tempo habitual de deslocamento para o trabalho - Resultados Gerais da Amostra
CD;Censo Demográfico;3424;Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar per capita - Resultados Gerais da Amostra
CD;Censo Demográfico;3425;População residente por tipo de deficiência, segundo a situação do domicílio, o sexo e os grupos de idade - Amostra - Características Gerais da População
CD;Censo Demográfico;3426;População residente por tipo de deficiência, segundo o sexo e a cor ou raça - Amostra - Características Gerais da População
CD;Censo Demográfico;3427;Pessoas de 5 anos ou mais de idade, por existência ou não de pelo menos uma das deficiências investigadas e alfabetização, segundo o sexo e os grupos de idade - Amostra - Características Gerais da População
CD;Censo Demográfico;3428;População residente, por existência ou não de pelo menos uma das deficiências investigadas e frequência à escola ou creche, segundo o sexo e os grupos de idade - Amostra - Características Gerais da População
CD;Censo Demográfico;3429;Pessoas de 15 anos ou mais de idade, por existência ou não de pelo menos uma das deficiências investigadas, segundo o sexo e o nível de instrução - Amostra - Características Gerais da População
CD;Censo Demográfico;3430;Pessoas de 10 anos ou mais de idade, por existência ou não de pelo menos uma das deficiências investigadas e situação de ocupação na semana de referência, segundo o sexo e os grupos de idade - Amostra - Características Gerais da População
CD;Censo Demográfico;3431;Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por tipo de deficiência, segundo o sexo e as classes de rendimento nominal mensal de todos os trabalhos - Amostra - Características Gerais da População
CD;Censo Demográfico;3432;Pessoas de 10 anos ou mais de idade, por tipo de deficiência, segundo o sexo e as classes de rendimento nominal mensa e os grupos de idade - Amostra - Características Gerais da População
CD;Censo Demográfico;3433;Pessoas de 5 anos ou mais de idade, por tipo deficiência e alfabetização, segundo o sexo e os grupos de idade - Amostra - Características Gerais da População
CD;Censo Demográfico;3434;População residente, por tipo de deficiência e frequência à escola ou creche, segundo o sexo e os grupos de idade - Amostra - Características Gerais da População
CD;Censo Demográfico;3451;Domicílios particulares permanentes, Moradores em domicílios particulares permanentes e Média de moradores em domicílios particulares permanentes, por situação do domicílio
CD;Censo Demográfico;3452;Pessoas indígenas, por situação do domicílio, localização do domicílio e condição de indígena, segundo o sexo, a condição no domicílio e os grupos de idade
CD;Censo Demográfico;3453;Pessoas indígenas de até 10 anos de idade, por sexo e localização do domicílio, segundo os grupos de idade e a existência e o tipo de registro de nascimento
CD;Censo Demográfico;3454;Pessoas indígenas de 5 anos ou mais de idade, por sexo e localização do domicílio, segundo a alfabetização e os grupos de idade
CD;Censo Demográfico;3455;Pessoas indígenas de 10 anos ou mais de idade, por alfabetização e localização do domicílio, segundo o sexo e as classes de rendimento nominal mensal
CD;Censo Demográfico;3456;Pessoas indígenas, residentes em domicílios particulares, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), por localização do domicílio, segundo o sexo e as classes de rendimento nominal mensa domiciliar per capita
CD;Censo Demográfico;3457;Pessoas de 25 anos ou mais de idade, por nível de instrução, sexo e religião - Características Gerais da População
CD;Censo Demográfico;3458;Pessoas de 10 anos ou mais de idade, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), por religião, sexo e classes de rendimento nominal mensal domiciliar per capita - Características Gerais da População
CD;Censo Demográfico;3459;Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por religião, segundo o sexo, a posição na ocupação e a categoria do emprego no trabalho principal e as classes de rendimento nominal mensal de todos os trabalhos - Características Gerais da População
CD;Censo Demográfico;3460;Pessoas de 15 anos ou mais de idade, por grupos de idade e sexo, segundo o nível de instrução e a cor ou raça - Características Gerais da População
CD;Censo Demográfico;3461;Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por cor ou raça, segundo o sexo, a posição na ocupação e a categoria do emprego no trabalho principal - Características Gerais da População
CD;Censo Demográfico;3462;Pessoas residentes em domicílios particulares, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), por cor ou raça, segundo o sexo e as classes de rendimento nominal mensal domiciliar per capita - Características Gerais da População
CD;Censo Demográfico;3468;Pessoas indígenas de 5 anos ou mais de idade, por sexo, condição de falar português no domicílio e localização do domicílio, segundo os grupos de idade e a condição de falar língua indígena no domicílio
CD;Censo Demográfico;3469;Pessoas indígenas de 10 anos ou mais de idade, por condição de falar português no domicílio e localização do domicílio, segundo os grupos de idade, a condição de alfabetização e a condição de falar língua indígena no domicílio
CD;Censo Demográfico;3470;Pessoas indígenas de 10 anos ou mais de idade, por condição de falar português no domicílio e a localização do domicílio, segundo a condição de falar língua indígena no domicílio e as classes de rendimento nominal mensal
CD;Censo Demográfico;3471;Pessoas indígenas de 5 anos ou mais de idade, residentes em domicílios particulares, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), por condição de falar português no domicílio e a localização do domicílio, segundo a condição de falar língua indígena no domicílio e as classes de rendimento nominal mensal domiciliar per capita
CD;Censo Demográfico;3472;Domicílios particulares permanentes com pelo menos um morador indígena e Moradores em domicílios particulares permanentes com pelo menos um morador indígena, total e moradores indígenas, por localização do domicílio, segundo o tipo de domicílio, a condição de ocupação do domicílio, a existência de banheiro ou sanitário e tipo de esgotamento sanitário
CD;Censo Demográfico;3473;Domicílios particulares permanentes com pelo menos um morador indígena, por localização do domicílio, tipo de domicílio, existência de energia elétrica e a condição de ocupação do domicílio
CD;Censo Demográfico;3474;Domicílios particulares permanentes com pelo menos um morador indígena, por localização do domicílio, tipo de domicílio, existência de banheiro ou sanitário e esgotamento sanitário
CD;Censo Demográfico;3475;Domicílios particulares permanentes com pelo menos um morador indígena, por localização do domicílio, tipo de domicílio, forma de abastecimento de água e destino do lixo
CD;Censo Demográfico;3476;Pessoas residentes em terras indígenas, total e indígenas, por sexo e grupos de idade, segundo as Terras Indígenas
CD;Censo Demográfico;3477;Pessoas de até 10 anos de idade, residentes em terras indígenas, total e indígenas, por existência e tipo de registro de nascimento, segundo as Terras Indígenas
CD;Censo Demográfico;3478;Pessoas de 10 anos ou mais de idade. residentes em terras indígenas, total e indígenas, por alfabetização e as classes de rendimento nominal mensal, segundo as Terras Indígenas
CD;Censo Demográfico;3479;Pessoas residentes em domicílios particulares em terras indígenas, total e indígenas, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), por classes de rendimento nominal mensa domiciliar per capita, segundo as Terras Indígenas
CD;Censo Demográfico;3480;Pessoas indígenas de 5 anos ou mais de idade, residentes em terras indígenas, por condição de falar português no domicílio, condição de falar língua indígena no domicílio e grupos de idade, segundo as Terras Indígenas
CD;Censo Demográfico;3481;Domicílios particulares permanentes localizados em terras indígenas, por existência de energia elétrica, condição de ocupação do domicílio, existência de banheiro ou sanitário e tipo de esgotamento sanitário, forma de abastecimento de água e destino do lixo, segundo as Terras Indígenas
CD;Censo Demográfico;3482;Domicílios particulares permanentes com pelo menos um morador indígena e Moradores em domicílios particulares permanentes com pelo menos um morador indígena, total e moradores indígenas, por localização do domicílio, segundo o tipo de domicílio, a forma de abastecimento de água, o destino do lixo e a existência de energia elétrica
CD;Censo Demográfico;3483;Pessoas indígenas de 10 anos ou mais de idade, por alfabetização e localização do domicílio, segundo a condição de falar língua indígena no domicílio, tronco e a família linguística da primeira língua indígena
CD;Censo Demográfico;3484;Pessoas de 10 anos ou mais de idade que viviam em união conjugal, por natureza da união conjugal, segundo a situação do domicílio, o sexo e os grupos de idade
CD;Censo Demográfico;3485;Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, por estado conjugal e estado civil, segundo a condição no domicílio e os grupos de idade
CD;Censo Demográfico;3486;Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente, por estado conjugal e estado civil, segundo as classes de rendimento nominal mensal domiciliar e os grupos de idade
CD;Censo Demográfico;3487;Pessoas de 10 anos ou mais de idade, que viviam em união conjugal, por natureza da união conjugal, segundo o sexo, a cor ou raça, os grupos de idade e a religião
CD;Censo Demográfico;3488;Pessoas de 10 anos ou mais de idade, que viviam em união conjugal, por natureza da união conjugal, segundo o nível de instrução, a condição de atividade na semana de rederência e os grupos de idade
CD;Censo Demográfico;3489;Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, que viviam em união conjugal, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente, por natureza da união conjugal, segundo a condição no domicílio, as classes de rendimento nominal mensal domiciliar e os grupos de idade
CD;Censo Demográfico;3490;Mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, exceto as cuja condição no domicílio era pensionista, empregada ou seu parente, total e que tiveram filhos, e filhos tidos pelas mulheres de 10 anos ou mais, residentes em domicílios particulares, nascidos vivos, nascidos vivos no período de referência de 12 meses, nascidos mortos e os que estavam vivos na data de referência, segundo a situação, as classes de rendimento nominal mensal domiciliar per capita e os grupos de idade
CD;Censo Demográfico;3491;Mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, exceto as cuja condição no domicílio era pensionista, empregada ou parente do(a) empregado(a) doméstico(a), que tiveram filhos nascidos vivos, por número de filhos tidos nascidos vivos, segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar
CD;Censo Demográfico;3492;Mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, exceto as cuja condição no domicílio era pensionista, empregada ou parente do(a) empregado(a) doméstico(a), que tiveram filhos nascidos vivos, por número de filhos tidos nascidos vivos, segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar per capita
CD;Censo Demográfico;3493;Filhos tidos nascidos vivos das mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, exceto os das mulheres cuja condição no domicílio era pensionista, empregada ou parente do(a) empregado(a) doméstico(a), segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar
CD;Censo Demográfico;3494;Filhos tidos nascidos vivos das mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, exceto os das mulheres cuja condição no domicílio era pensionista, empregada ou parente do(a) empregado(a) doméstico(a), segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar per capita
CD;Censo Demográfico;3495;Unidades domésticas residentes em domicílios particulares. por tipo de família, segundo a situação do domicílio
CD;Censo Demográfico;3496;Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, que viviam em união conjugal, por natureza da união conjugal, condição no domicílio e grupos de idade
CD;Censo Demográfico;3497;Domicílios particulares permanentes, moradores em domicílios particulares permanentes e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes, por situação do domicílio, tipo de material das paredes externas, número de cômodos, número de dormitórios e existência de água canalizada e forma de abastecimento de água
CD;Censo Demográfico;3498;Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar, segundo o tipo de material das paredes externas, o número de cômodos, o número de dormitórios, a existência de água canalizada e forma de abastecimento de água e a existência de alguns bens duráveis
CD;Censo Demográfico;3499;Domicílios particulares permanentes e Moradores em Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar per capita, segundo o tipo de material das paredes externas, o número de cômodos, o número de dormitórios, a existência de água canalizada e forma de abastecimento de água e a existência de alguns bens duráveis
CD;Censo Demográfico;3502;Domicílios particulares permanentes, por tipo de material das paredes externas, segundo o tipo de domicílio, a condição de ocupação do domicílio, o número de cômodos, o número de dormitórios e a existência de banheiro ou sanitário e esgotamento sanitário
CD;Censo Demográfico;3503;Domicílios particulares permanentes, por tipo de material das paredes externas, segundo o número de cômodos, a existência de água canalizada e forma de abastecimento de água, o destino do lixo, a existência de energia elétrica e a existência de alguns bens duráveis
CD;Censo Demográfico;3504;Domicílios particulares permanentes, por densidade de moradores por cômodo, segundo o tipo de domicílio, a condição de ocupação do domicílio, o tipo de material das paredes externas, a existência de banheiro ou sanitário e esgotamento sanitário e a existência de água canalizada e forma de abastecimento de água
CD;Censo Demográfico;3505;Domicílios particulares permanentes, por densidade de moradores por cômodo, segundo o tipo de domicílio, a condição de ocupação do domicílio, a existência de banheiro ou sanitário e esgotamento sanitário, a existência de água canalizada e forma de abastecimento de água e a existência de energia elétrica
CD;Censo Demográfico;3506;Domicílios particulares permanentes, por número de dormitórios, segundo a condição de ocupação do domicílio, a existência de banheiro ou sanitário e esgotamento sanitário, a existência de água canalizada e forma de abastecimento de água, o destino do lixo e a existência de energia elétrica
CD;Censo Demográfico;3507;Domicílios particulares permanentes, por densidade de moradores por dormitório, segundo o tipo de domicílio, a condição de ocupação do domicílio, o tipo de material das paredes externas, a existência de banheiro ou sanitário e esgotamento sanitário e a existência de água canalizada e forma de abastecimento de água
CD;Censo Demográfico;3508;Domicílios particulares permanentes, por densidade de moradores por dormitório, segundo o tipo de domicílio, a condição de ocupação do domicílio, a existência de banheiro ou sanitário e esgotamento sanitário, a existência de água canalizada e forma de abastecimento de água e a existência de energia elétrica
CD;Censo Demográfico;3511;Domicílios particulares permanentes alugados, por classes de aluguel nominal mensal, segundo o tipo de domicílio, o tipo de material das paredes externas, o número de cômodos e o número de dormitórios
